"","X1","track_id","track_name","track_artist","track_popularity","track_album_id","track_album_name","track_album_release_date","playlist_name","playlist_id","playlist_genre","playlist_subgenre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms"
"604",21749,"1PVza5KmhSJhz12OewWciE","Got Friends","GoldLink",65,"6bORev5aRxM5DzaQDUXWG7","Got Friends","2018-06-13","Urban Contemporary","4Pbs84EQbuAblxlp6Chz0d","r&b","urban contemporary",0.691,0.75,10,-3.934,0,0.347,0.104,0,0.123,0.345,143.744,226963
"605",1250,"6RtPijgfPKROxEzTHNRiDp","Rude","MAGIC!",78,"0RZ4Ct4vegYBmL9g88TBNi","Don't Kill the Magic","2014-06-25","Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s","4QAzO1Z92yqqD6Mf3mOANu","pop","dance pop",0.774,0.756,1,-4.995,1,0.0389,0.0423,0,0.305,0.931,144.032,224840
"606",11748,"70YvYr2hGlS01bKRIho1HM","La Grange - 2005 Remaster","ZZ Top",74,"0Em8m9kRctyH9S3MTXAHvY","Tres Hombres (Expanded 2006 Remaster)","1973-07-26","House Of The Rising Sun","1bMYfBHYBCRHY5LGkjlpSy","rock","album rock",0.545,0.64,4,-9.937,0,0.224,0.00249,0.0304,0.196,0.606,80.544,230480
"607",18959,"4Xtlw8oXkIOvzV7crUBKeZ","Rompe","Daddy Yankee",64,"2rNUIqPFIbq5bSH46jHUZy","Barrio Fino En Directo","2005-01-01","Reggaeton Classics","37i9dQZF1DX8SfyqmSFDwe","latin","reggaeton",0.696,0.858,9,-5.155,1,0.0859,0.0727,3.19e-06,0.0631,0.533,176.061,188627
"608",14190,"40e9kU9Wd4vbedqSA7Io4n","Notion","Kings of Leon",58,"5CZR6ljD0x9fTiS4mh9wMp","Only By The Night","2008-09-23","keg party jukebox","4PjiT7SWnUsTTTvKOuR76f","rock","permanent wave",0.433,0.887,4,-5.111,1,0.047,0.00597,2.87e-05,0.119,0.426,142.968,180840
"609",24046,"39SBJ11H2SKe3Jx3vO3pON","Don't Be Cruel","Bobby Brown",35,"4JYhOe7TlnOQkwWNAcCfPt","Don't Be Cruel","1988-06-20","New Jack Swing","3ykXidKLz1eYPvuGoFlD1e","r&b","new jack swing",0.771,0.662,1,-13.227,1,0.056,0.000199,1.23e-05,0.279,0.511,102.824,445573
"610",3412,"6uekkuTYKxEjy0ZuvMx67X","Relax","Frankie Goes To Hollywood",0,"0pLgnzjMeW1JFy3EcTFb3K","Techno Pop Classics, Vol. 2","2013-05-07","Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)","2nRWtTI9a2LWjJ9Wy3JZs5","pop","electropop",0.814,0.613,9,-8.113,1,0.0449,0.0473,0.067,0.15,0.72,114.651,443480
"611",3241,"5VtqYOQrtrBoaZKMaY0HcK","Georgia - 2003 Digital Remaster","Orchestral Manoeuvres In The Dark",32,"6bR98XzGnklTORDvZ7Oc2i","Architecture And Morality","1981-11-08","Electropop And Play","7p30DzTAgW6OhspSXHTI88","pop","electropop",0.604,0.808,9,-6.369,0,0.0385,0.0538,0.45,0.0649,0.448,150.831,204440
"612",14387,"0xtIp0lgccN85GfGOekS5L","Yes I'm Changing","Tame Impala",69,"79dL7FLiJFOO0EoehUHQBv","Currents","2015-07-17","②⓪①⑨ mixed","2bOjjgN1S3Gqd8vSMyafvJ","rock","permanent wave",0.373,0.609,0,-7,1,0.0316,0.108,0.000427,0.0755,0.354,179.955,270680
"613",26172,"5pCRjB4ODnrZQOKkeck7BU","Hands Up!","blackwave.",30,"7wBFAwlNweZXefYOzi0Lod","Mic Check","2017-05-12","Saxophone in Hip Hop - R&B Lounge - Jazz Rap","2ujrP2rPxu8ao7wNeG1ZOY","r&b","neo soul",0.62,0.443,0,-8.145,1,0.375,0.297,4.25e-05,0.119,0.581,87.423,219900
"614",15249,"66Wrh0XOTSV49oNZThsXe2","Strange Direction","Brothers Page",30,"1DOIPQqyDN5xIuZDGyAJZ1","Strange Direction","2019-07-26","Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos","3Ho3iO0iJykgEQNbjB2sic","rock","hard rock",0.62,0.73,2,-7.625,1,0.209,0.0101,4.76e-05,0.624,0.523,96.01,231345
"615",3433,"0I0CVZi0p78WJMDftfXeGM","Big Area","Then Jerico",0,"7BhkuQP8sVujyP3BaFNwhN","The Big Area","1990-06-12","Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)","2nRWtTI9a2LWjJ9Wy3JZs5","pop","electropop",0.578,0.821,10,-10.521,1,0.0354,0.128,0.000462,0.16,0.421,120.37,289933
"616",3426,"0A4PZuepTcIQVvA5m7R0M1","Don't You (Forget About Me) - Remastered","Simple Minds",44,"7dKQCCQnnkqgRQFxKRDqkJ","Celebrate (Greatest Hits)","2013-03-25","Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)","2nRWtTI9a2LWjJ9Wy3JZs5","pop","electropop",0.602,0.784,11,-7.976,0,0.0313,0.00398,0.0852,0.0931,0.918,133.019,263973
"617",12405,"7LRMbd3LEoV5wZJvXT1Lwb","T.N.T.","AC/DC",77,"19AUoKWRAaQYrggVvdQnqq","High Voltage","1976-05-14","Rock Classics","37i9dQZF1DWXRqgorJj26U","rock","classic rock",0.754,0.759,9,-5.218,1,0.302,0.153,0.000114,0.101,0.435,126.367,214667
"618",28471,"0Gc1AVYqYOR522Nvz68dsT","The Hum - Short Edit","Dimitri Vegas & Like Mike",45,"7dfJi8NBqmMSHVv3RJ1Mnx","The Hum","2015-05-04","Big Room House | Festival Bangers","5Bx5niVgi3qGQQw06C0RKq","edm","big room",0.729,0.947,11,-3.103,0,0.0458,0.211,0.822,0.367,0.209,130.005,211000
"619",13039,"6WE7jSshLCuVKoCmobVKVf","Heartbreaker - 1990 Remaster","Led Zeppelin",63,"70lQYZtypdCALtFVlQAcvx","Led Zeppelin II","1969-10-22","Southern Rock/Classic Rock","0QUlq0LMDVXSBtbyYLTyZh","rock","classic rock",0.403,0.709,9,-9.366,1,0.0885,0.0746,0.494,0.132,0.654,97.161,254133
"620",18263,"5E8qApJDRE7oKmhZb4rpmz","Only You","J. Lewis",42,"6SbEF9mD8G4PRtp33nesXL","Only You","2019-11-08","F**KIN PERFECT","3CzQZEf6jmEjDmBIVO9rdR","latin","latin pop",0.767,0.822,5,-8.24,0,0.147,0.207,0,0.126,0.71,98.023,205613
"621",22655,"5RYSQDIq0ZPGc03ZnUut57","Mi Historia Entre Tus Dedos","Los 4",56,"1f4Sx32mc13J54vS8n1dIl","Privilegio 2","2018-06-03","Cuban vibes only","6VWXakL2ojgiVC01I271e2","r&b","urban contemporary",0.724,0.942,0,-4.585,1,0.049,0.419,3.53e-06,0.0682,0.81,100.027,307336
"622",27698,"3XuNYjoieXvbj1ivyZCUjF","FAWL (From Amsterdam With Love) - Radio Edit","Alpharock",0,"3VRJ41ZHqmhbJwjMdsMzLb","FAWL (From Amsterdam With Love)","2015-06-26","Jeff Seid Electro House","2Tisn6NZbeofpc57Oc6MGo","edm","electro house",0.553,0.81,11,-5.631,0,0.054,0.00495,0.024,0.494,0.287,128.04,227033
"623",28715,"3EKKIR8be1kfAAwaz1fzyS","Halfway There (feat. Lena Leon)","Tiësto",60,"1o7RMlwMagNna98i4e8VpN","Halfway There (feat. Lena Leon)","2019-03-15","Big Room EDM - by Spinnin' Records","7xWdFCrU5Gka6qp1ODrSdK","edm","big room",0.59,0.888,0,-4.151,1,0.0797,0.000753,0.00535,0.817,0.0715,128.025,195000
"624",14641,"0kED1UvRyzEtgVEQVid41E","Fall Apart","Sydney",3,"1UIZ2ujs6uoHGGobNFmIqg","Fall Apart","2019-10-25","Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock","1VnvyBDqoV5TCZAnXYferL","rock","permanent wave",0.447,0.492,1,-11.09,0,0.0296,0.369,5.94e-05,0.112,0.257,99.979,226057
"625",31811,"3rwdcyPQ37SSsf1loOpux9","Surrender","Cash Cash",50,"0lP0PvboXJiQwW6ytRM2cQ","Surrender","2014-09-16","2011-2014 House","53Ga3Xt9fumdJfhNNSBvzU","edm","progressive electro house",0.542,0.894,1,-2.879,1,0.0676,0.0236,0,0.132,0.296,127.947,208133
"626",25046,"6OkhYhe15RBubuthLKW0VA","You're the One I Love - 2012 Collection Remaster","Shola Ama",0,"4lsQp3EEpwSUYNr6NHlKR5","Return of the 90s","2012-11-16","R&B 80's/90's/00's","2Ey63yNQeC9Yto7JwX9BGJ","r&b","new jack swing",0.767,0.796,5,-4.381,0,0.0521,0.0932,2.35e-06,0.0758,0.889,97.213,228520
"627",18860,"40rXWke6SnXiGkSmaT8ZUr","Fantasía","Ozuna",85,"7f6r6ijWtMJ0QYydwuCYvH","Nibiru","2019-11-29","Reggaeton 2020 ☀","7xWuNevFBmwnFEg6wzdCc7","latin","reggaeton",0.695,0.719,2,-5.938,1,0.0903,0.227,0.000171,0.0884,0.781,180.074,175187
"628",10946,"6fvB2ft8IylK1coIewMPe1","Clarity - Brillz Remix","Zedd",0,"1CTewes2Y1ZtUu9XmFOrVa","Clarity (Remixes)","2013-01-01","Trap Nation 🔊","5aPwKjwNHr6dnCejLcPTVx","rap","trap",0.667,0.858,5,-7.062,0,0.0533,0.017,0.00366,0.177,0.354,140.024,357480
"629",5877,"3T1XiXsh1d6ZK7nJTxf50s","Nova","[ocean jams]",60,"52bdxIEU01DgDltwHP6uJq","Locales","2019-05-31","Lo-Fi Beats","37i9dQZF1DWWQRwui0ExPn","rap","hip hop",0.82,0.535,0,-5.193,1,0.0356,0.197,0.893,0.11,0.51,162.023,139032
"630",2827,"3P3pw6C19j31Rnzgo3JG7o","Perfect Strangers","Jonas Blue",76,"2xZSrcBmvMw9Y8hac6xU7L","Blue","2018-11-09","ElectroPop 2020","4frhr6RQM2fMOm2mpvOVo6","pop","electropop",0.73,0.861,1,-4.1,1,0.0451,0.39,0,0.213,0.704,117.965,196613
"631",23848,"5mAxA6Q1SIym6dPNiFLUyd","All Night","Steve Aoki",52,"6HF0FyIRTFv8ZIfptFNmUo","All Night","2017-11-17","Today's Hits (Clean)","7ENISpOJhocpMJVcGb0qcT","r&b","hip pop",0.545,0.865,6,-2.601,0,0.0522,0.0724,4.79e-06,0.919,0.332,89.992,205333
"632",16255,"4PwXNVqkIM8KBuEgYFqDiE","High And Low","Sam Feldt",5,"3DXfe2cEsCdAjORfXw0NDK","Sunrise To Sunset","2017-11-24","Tropical House","37i9dQZF1DX0AMssoUKCz7","latin","tropical",0.661,0.681,10,-5.375,1,0.0329,0.394,6.47e-06,0.081,0.386,114.978,159727
"633",19120,"1cVlW9WQiGlFdWUXFdFZGh","Pa' Olvidarme De Ella","Piso 21",86,"6NSiAkMa61CjJI9AHqOhuZ","Pa' Olvidarme De Ella","2019-09-06","¡Viva Latino!","37i9dQZF1DX10zKzsJ2jva","latin","reggaeton",0.728,0.542,0,-5.195,1,0.0514,0.259,0,0.136,0.637,90.016,227234
"634",15770,"5BInskLvwqz56ClUpfqdI4","Bring It","Trapt",51,"0IfXLJf18hOoGnEFDsWjlT","Reborn","2013","Workout Hard Rock","4TG1lzMD9HFvZ9E1Bk6Gnu","rock","hard rock",0.498,0.975,6,-4.372,1,0.074,0.000223,2.28e-06,0.0999,0.336,100.014,219720
"635",6813,"22jqSDqmGOZos8okYJYk35","Loqueando","Coko Yamasaki",37,"3ZFngDIeMGS4Y69uQpklPp","Loqueando","2019-11-08","Arena Hip-Hop","37i9dQZF1DWVFZbCNivv6B","rap","hip hop",0.837,0.71,1,-6.335,1,0.0383,0.511,1.11e-06,0.331,0.893,144.025,179429
"636",10985,"4pWawf1Rq4qHDv4Ktqjg2D","Beautiful Creatures (feat. MAX)","ILLENIUM",64,"5rvIgXvAPGWspXY4rDLkeU","Awake","2017-09-21","Trap Nation 🔊","5aPwKjwNHr6dnCejLcPTVx","rap","trap",0.589,0.826,0,-4.577,0,0.0776,0.0663,0.000735,0.367,0.215,117.099,240508
"637",11218,"3WRIaWsws011vHMd9uzPjG","First Off (feat. Travis Scott)","Future",69,"3LpIwZdzFwc10psLingT8x","Future Hndrxx Presents: The WIZRD","2019-01-18","Trap Americana","7tkgK1tm9hYkWp7EFyOcAr","rap","trap",0.734,0.683,1,-6.105,1,0.0776,0.013,0,0.28,0.445,162.038,228367
"638",12907,"0QlvzPsVzBJBQmO5roImhq","Guerrilla Radio","RedHook",38,"1HLTomY0325dqaLyf0Zr3W","Guerrilla Radio","2019-10-10","Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos","3Ho3iO0iJykgEQNbjB2sic","rock","classic rock",0.712,0.953,1,-4.951,1,0.106,0.00232,4.91e-06,0.176,0.552,102.495,217385
"639",12498,"3dix9ONSeCaR05vk8K2kEQ","Breaking the Law","Judas Priest",27,"4OwBaU87F1fKR9xAQ5qdhQ","British Steel - 30th Anniversary","2010-05-10","Classic Rock","5BygwTQ3OrbiwVsQhXFHMz","rock","classic rock",0.362,0.959,2,-5.653,1,0.0882,0.0249,7.63e-06,0.0694,0.505,164.01,155520
"640",15990,"2NL4BBBSgypHnxUKmQdYcT","(Don't Fear) The Reaper","Blue Öyster Cult",10,"6NNrQJ8ojvbfFzoUjjABo4","The Essential Blue Öyster Cult","1972","70s Hard Rock","6pZlZ20vt3aDjIKw98aBtQ","rock","hard rock",0.366,0.931,0,-8.349,1,0.0609,0.00127,0.00213,0.305,0.559,141.162,308640
"641",27939,"5fFEgmLAbNG75zKPn3hXOO","Move Your Body (Future House)","Tchami",44,"7ygkKnf9sgRnZyYKoxh0wi","Move Your Body (Future House)","2015-02-10","💊ELECTRO-HOUSE-TECH💊","0AFYmoSuoMQiGGjzvBwr6u","edm","electro house",0.818,0.87,9,-5.162,1,0.0493,0.00424,0.196,0.0429,0.741,123.999,219429
"642",9534,"5RGXoZt1qxmAErdhbyKJKq","Boyz-N-The-Hood","Eazy-E",64,"5fPat8IjkbKuwk27MTQIWy","N.W.A. And The Posse","1987-01-01","Gangsta Rap/90's Hip-Hop","62spXXfUxBed8nbd5xvH2O","rap","gangster rap",0.785,0.479,3,-10.247,1,0.362,0.0417,3.5e-05,0.334,0.727,87.691,339893
"643",21692,"4a2eg9xp7wMX1SziyS2Fh8","BET the Family Business (Original Soundtrack)","DeCarlos ""COS"" Waller",21,"2YOr92lMUy0rifOtyAP7vA","BET the Family Business (Original Soundtrack)","2018-12-11","Top Urban Underground","4Gc9TFxlqmoe50m9Yy78ei","r&b","urban contemporary",0.519,0.639,9,-7.679,0,0.143,0.154,0,0.0805,0.591,188.057,165535
"644",3212,"5YAISSnKcPrBT5W4zOwfPv","Midnight Drivn","Luscious-235",7,"7Hy17ZjQ7bG6iSe3WShzgU","End.Game.","2019-01-01","Electropop And Play","7p30DzTAgW6OhspSXHTI88","pop","electropop",0.665,0.6,11,-7.396,0,0.0344,0.0103,0.455,0.0928,0.595,102.002,247920
"645",19128,"4YAcCjGlRfpcFLyxiI54K7","No Es Culpa Mía","DY",0,"6pa7ftXvhHJWLvuE4A5mLI","No Es Culpa Mía","2017-05-24","Reggaeton De Ayer","37i9dQZF1DWWU6Rfto8Ppm","latin","reggaeton",0.805,0.852,10,-4.337,1,0.0986,0.437,1.47e-06,0.0798,0.714,94.053,107572
"646",29809,"6BwN05qKw4Q8bNoq3rYuz7","Drop It","Tujamo",69,"50BqATA6XSJtAsXQpsHRIi","Drop It","2019-09-13","EDM 2019","1T0ed6Mg0QIruHvcoWWIKy","edm","pop edm",0.747,0.897,5,-4.257,0,0.0642,0.0104,0.763,0.0541,0.177,126.036,175714
"647",4811,"4nI5Ep2zQKDjJl4Sol94af","Try Everything - From ""Zootopia"" Soundtrack","Shakira",2,"0uUvFW1Os2cgrDbj1V5cEv","Try Everything (From ""Zootopia"")","2016-01-08","random playlist that can't decide its genre so go ahead jam along with these catchy tunes","49qyKvg6UAQAvIMUIGMnP3","pop","indie poptimism",0.709,0.614,1,-4.807,1,0.0307,0.024,0,0.0908,0.52,115.487,196707
"648",25167,"7nAL6ybHa4q4eHL4L1TTsF","Hot Pearl C (feat. N’Dambi)","RC & The Gritz",38,"3ghBQeYGq7gliAWiFVUvFD","Analog World","2019-03-08","I Love My Neo-Soul","37i9dQZF1DX44dZ4p5QLf4","r&b","neo soul",0.582,0.561,11,-7.358,0,0.112,0.635,3.84e-06,0.37,0.339,155.114,275547
"649",28144,"2YLuyxNRfTNbvkNfihrtpv","Flash","Tetengo",16,"5DHdv0N7qILNYb0IzMbR1T","Electroshow","2018-06-21","House Electro 2019","72r6odw0Q3OWTCYMGA7Yiy","edm","electro house",0.812,0.73,5,-6.166,1,0.117,0.000113,0.723,0.241,0.103,127.95,139687
"650",2635,"7e4KQkp5ZR1gXCAalRjX6B","Nights Like This (feat. Ty Dolla $ign)","Kehlani",13,"26g9o6rTzxnnrD2VNefpye","Nights Like This (feat. Ty Dolla $ign)","2019-01-10","Electropop 2019","4Bi8VLtaSu0JILliif8lH6","pop","electropop",0.61,0.725,8,-5.131,1,0.15,0.367,0,0.154,0.291,146.163,201788
"651",7805,"3ssX20QT5c3nA9wk78V1LQ","Ambitionz Az A Ridah","2Pac",77,"4CzT5ueFBRpbILw34HQYxi","All Eyez On Me","1996-02-13","Minitruckin Playlist","0VVH2Nzj6kBVGK3WIUQMAw","rap","southern hip hop",0.801,0.908,2,-6.554,1,0.221,0.00253,0.000655,0.0698,0.805,87.279,278387
"652",30086,"0U10zFw4GlBacOy9VDGfGL","We Found Love","Rihanna",71,"1Kw1bVd07oRqcjrcjQKC8T","Talk That Talk","2011-11-19","Pop Hits 2000-2019","6mtYuOxzl58vSGnEDtZ9uB","edm","pop edm",0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,215227
"653",11194,"5ry2OE6R2zPQFDO85XkgRb","Money In The Grave (Drake ft. Rick Ross)","Drake",88,"00HZxSA1sOS9T3nA950sg4","The Best In The World Pack","2019-06-15","Trap Americana","7tkgK1tm9hYkWp7EFyOcAr","rap","trap",0.831,0.502,10,-4.045,0,0.046,0.101,0,0.122,0.101,100.541,205427
"654",27931,"6jMNEGB4wjPH2CTZYZpktJ","Sandstorm","Pig&Dan",19,"3yNhOHpWEHuCysjWkpmzZf","Faze #35: Pig & Dan","2015-02-20","💊ELECTRO-HOUSE-TECH💊","0AFYmoSuoMQiGGjzvBwr6u","edm","electro house",0.774,0.702,7,-11.23,1,0.0911,0.000263,0.936,0.111,0.0396,125,467124
"655",25378,"2cezuRJISjaVzjEwO0Sa8f","Adore You","Richie Benson",9,"0itm6GESRoxWj7vaViGUNV","Adore You","2017-11-25","Neo-Soul","1eqVgsNjaX6mxDPoefhocT","r&b","neo soul",0.659,0.668,9,-9.49,0,0.461,0.674,7.72e-05,0.106,0.736,190.013,209737
"656",1770,"0qcr5FMsEO85NAQjrlDRKo","Let It Go - From ""Frozen""/Soundtrack Version","Idina Menzel",75,"7lZs5r4oQV2nutddffLrg0","Frozen (Original Motion Picture Soundtrack / Deluxe Edition)","2013-01-01","Post pop teen","222nc9tKxKhfZ2GBrOpwH3","pop","post-teen pop",0.541,0.485,8,-6.85,1,0.031,0.558,0,0.12,0.369,136.956,223840
"657",26400,"2kGTsnVVoDsQuFD3WrbH6b","Take Me There","A l l i e",23,"4lVDN4cJt2KQeB51FTdMOI","Nightshade","2017-07-21","Neo-Jazz Soul RnB & Afro","48AzM7l4M02DBYd2N3IFLP","r&b","neo soul",0.694,0.515,5,-6.641,0,0.0921,0.406,2.83e-05,0.112,0.44,79.97,197471
"658",4482,"1285n66OGGUB3Bnh6c18nS","Bridges","Broods",56,"0HrAEwPOV0brDG0wvTWXUB","Evergreen","2014-01-01","Indie Poptimism","1pZWCY50kMUhshcESknir8","pop","indie poptimism",0.389,0.634,4,-6.362,0,0.137,0.017,0,0.101,0.27,169.539,191808
"659",20047,"17RSa90WTMCc4Rxh7hb2bO","You Keep Your Love Out Of My Reach","Mr. Shadow",0,"5BLvJZ7oqfDH73yirP4p7x","Thug Love","2007-10-16","Chicano Rap","3o3xRXWMtBMezk0E3wmtGI","latin","latin hip hop",0.783,0.592,0,-6.966,1,0.16,0.489,0,0.221,0.529,119.004,220787
"660",6887,"1EsSm8qaR9Wtm1OgZXKi2n","Ho","Ludacris",43,"2kT80DHqRtHQzDhQ2RCoIV","Back For The First Time","2000-01-01","Southern Hip Hop","4lcyWQDOzPfcbZrcBI3FOW","rap","southern hip hop",0.701,0.68,4,-6.209,0,0.225,0.284,0,0.143,0.333,96.862,170507
"661",27415,"0aH8X88VkmMpDK6tGcwRd1","Kisse Misse","Annella",44,"4SJhQGeBNDF9Pugij6yhr2","Kisse Misse","2018-05-09","Electro Swing","3Dr4NKbsFQ2m7tmPxGRroO","edm","electro house",0.682,0.799,10,-4.302,0,0.122,0.0981,0,0.315,0.864,107.892,177143
"662",20066,"4RMkS2RKc0dVR4pj7m2LvY","Ya Estuvo","Dyablo",13,"0ALVLVeZsYS78TBSrAUB96","Mr. Knightowl presents La Batalla Mr. Shadow vs. Dyablo","2005","Chicano Rap","3o3xRXWMtBMezk0E3wmtGI","latin","latin hip hop",0.821,0.542,10,-8.165,0,0.274,0.0884,0,0.175,0.76,87.099,261720
"663",2330,"1NkwZ9TnIs8js6G0M6M7RU","Kissing Strangers","DNCE",65,"7FkWQV6ym8OMXBebTRI30R","Kissing Strangers","2017-04-14","post teen pop","6rjxP7GQKoqqgoakzxl3PY","pop","post-teen pop",0.772,0.744,7,-5.803,1,0.0398,0.0547,0,0.0852,0.86,120.065,202480
"664",15623,"7goH985cO5l8scNvaYOmT3","Bad Religion","Motörhead",14,"4nlRDVViNwGwazr0ttQmZe","Collections","2007-05-18","Classic Hard Rock","1gAeQGQ7hr2q7IYmaejDW6","rock","hard rock",0.554,0.8,8,-8.855,1,0.0348,0.0145,0.104,0.105,0.162,95.894,302613
"665",21056,"4WzW5wvYilPSXqOgD3jSE5","Gal Ting","Konshens",0,"69D8DUUJxIA6XA98LzWtDY","Gal Ting","2015-08-07","Hot Latino Mix (Latin, Hip Hop, Rap, RnB, Dancehall, Reggeaton, Afro)","3hR2R6szlkwZeGyclTgHcF","latin","latin hip hop",0.878,0.845,11,-6.065,0,0.252,0.0616,5.83e-05,0.165,0.281,109.066,169545
"666",26105,"7GxyTvjHH1rH96TYJnBceA","Arroz Con Pollo","Maxwell",0,"1nOGYTmQGy5hTwu5cKku7E","Embrya","1998-06-30","Neo Soul","2YPP7fiYu5pIcp2yyHvw4A","r&b","neo soul",0.82,0.446,1,-13.181,1,0.0872,0.0103,0.847,0.119,0.464,96.043,175933
"667",14561,"086myS9r57YsLbJpU0TgK9","Why'd You Only Call Me When You're High?","Arctic Monkeys",76,"78bpIziExqiI9qztvNFlQu","AM","2013-09-09","permanent wave","3uFyGoayrP71xS6T6Y8Bh2","rock","permanent wave",0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,161124
"668",25496,"7CBVCrFPV4VIbF2Mv5Ij99","Steve Biko (Stir It Up)","A Tribe Called Quest",0,"0lTNCTfwCuFNOtckEp8hzY","Midnight Marauders","1993-11-09","Neo Soul / Modern Jazz / Smooth Hiphop","07SNJ4MwYba9wwmzrbjmYi","r&b","neo soul",0.816,0.493,10,-10.951,0,0.296,0.0122,0.000365,0.317,0.371,95.203,191533
"669",11070,"2rZB6indPhp8C5AZK1PpkS","Vete","Khea",3,"2YFllgJobsJEc0PCtfIxy6","Vete","2017-12-21","Trap Luv","37i9dQZF1DWTLxOkM7PwUb","rap","trap",0.619,0.563,8,-3.414,1,0.0865,0.29,0,0.128,0.25,139.653,182183
"670",25209,"4yFFSucK3BVP1Wp7MQ6c7t","Just Can't Get Over You","Kenny Lattimore",26,"4KX3bkP8l9X04DmkbDeazR","From The Soul Of Man","1998-10-20","Neo Soul Music","78RRvktrPMSqAoCI21mNOe","r&b","neo soul",0.738,0.295,10,-8.699,0,0.0588,0.135,0.0241,0.133,0.539,79.939,322333
"671",1064,"0JOyq6so0bYNZB4RAkjg4m","Woman We Are","Dream Shizuka",26,"7pphTqdc5lyjzhpv1FCtXi","4 FEELS.","2019-05-22","Best of 2019 Dance Pop: Japan","37i9dQZF1DXdOtZGKonFlM","pop","dance pop",0.696,0.889,1,-2.716,1,0.035,0.0187,0,0.35,0.586,144.06,195558
"672",19775,"2QrXzOqLCVDRZHkToA0tSR","Never Go Back","Dennis Lloyd",74,"5EqITahBSjWcU71mbhFPEf","Never Go Back","2019-02-15","2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥","4JkkvMpVl4lSioqQjeAL0q","latin","latin hip hop",0.421,0.653,9,-4.85,0,0.398,0.0135,0,0.114,0.733,78.6,175424
"673",15173,"0NgtsllfAuvDGUts5g8EKT","Waves","Alborn",33,"72oDepTZtLjCYHvTgn0Ejn","Waves","2019-08-13","Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos","3Ho3iO0iJykgEQNbjB2sic","rock","hard rock",0.347,0.93,10,-3.477,0,0.063,0.000141,0.000332,0.059,0.375,162.057,274445
"674",1465,"6I9VzXrHxO9rA9A5euc8Ak","Toxic","Britney Spears",78,"0z7pVBGOD7HCIB7S8eLkLI","In The Zone","2003-11-13","The Sound of Post-Teen Pop","10FCW9lj0NdeoYI5VVvVtY","pop","post-teen pop",0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,198800
"675",18960,"5I0u5YHYvA6fQZstVCFwqC","Dile A Tu Amiga","Ñejo",61,"3MOiuwrJVffz1A2MWSpuHo","Ñejo & Dalmata (Special Edition) - EP","2012-10-01","Reggaeton Classics","37i9dQZF1DX8SfyqmSFDwe","latin","reggaeton",0.788,0.674,2,-8.392,1,0.0537,0.281,0.033,0.0892,0.864,94.997,214747
"676",11975,"6nTiIhLmQ3FWhvrGafw2zj","American Idiot","Green Day",78,"5dN7F9DV0Qg1XRdIgW8rke","American Idiot","2004-09-21","L' ALBUM ROCK","0jilq2XZP9F2fwzp2k6iXK","rock","album rock",0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,176346
"677",21160,"1Ka5HDqeiKARfY79ATb7pA","Ilusiones (Illusions) - Spanish Edit","Cypress Hill",40,"7u6yoSRjIBM2EI52DJLMkZ","Los Grandes Éxitos En Español","1999-10-07","HIP-HOP: Latin Rap ['89-present]","5fWgI0IJ1el5NB1sZ0Egsx","latin","latin hip hop",0.649,0.804,8,-7.293,1,0.252,0.00116,0.00811,0.106,0.686,182.188,196507
"678",4126,"0Cw4EjuGqEqbxOWSy0iIUw","Dive In","kwassa",45,"7E3EZz8cPYTcJt4AW4EhLC","Wildlife","2017-03-10","The Sound of Indie Poptimism","7nHgmv7uyIA1KHj6qTttjH","pop","indie poptimism",0.708,0.78,8,-8.377,1,0.0585,0.248,0.0101,0.107,0.619,104.973,200637
"679",6783,"2rkES33en1hJMXCh1exFeh","Tengo Un Problema","MC Davo",60,"2YGQZQykjxYktrTrR1NQM6","Tengo Un Problema","2019-06-05","Arena Hip-Hop","37i9dQZF1DWVFZbCNivv6B","rap","hip hop",0.866,0.594,0,-6.723,1,0.228,0.236,0,0.131,0.965,80.004,198761
"680",27462,"6ptpOr9mCnqingjjObKd12","The Cat Came Back - Bdd Remix Edit","Luca Lento",1,"3NMJ7yVpUcwwE5alueef9V","The Cat Came Back","2010-04-12","Electro Swing","3Dr4NKbsFQ2m7tmPxGRroO","edm","electro house",0.786,0.932,4,-4.575,0,0.0829,0.277,0.000115,0.17,0.888,126.95,173284
